title,totalScore,reviewsCount,street,city,website,phone,url,categoryName,Instagram,Tiktok,Facebook,YT,Jumlah OTA,Status,jumlah_sosmed_ota,kategori,kategori_ota,has_website,has_phone,cluster,tier
Athena Garden Villa,4.1,174,Jl. Gn. Athena No.1,Denpasar City,http://www.athenagardenvilla.com/,62 361 738756,https://www.google.com/maps/search/?api=1&query=Athena%20Garden%20Villa&query_place_id=ChIJL6I8hENH0i0RXvQnMiVvdZo,Resort hotel,True,False,False,False,7,UDA DI CEK,8,Sedang,Sedang,1,1,0,1
Bali Bungalo,4.1,217,Jl. Pantai Kuta Gg. Wina,Badung Regency,https://www.indonesiahotels.net/en/hotel/bali-bungalo-hotel.html,62 361 761447,https://www.google.com/maps/search/?api=1&query=Bali%20Bungalo&query_place_id=ChIJK55MEbxG0i0RHwObMswKofo,Hotel,True,True,True,False,8,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Bedrock Hotel Kuta bali,4.1,2396,Jl. Wana Segara No.21,Badung Regency,http://bedrockbali.com/,62 361 4727300,https://www.google.com/maps/search/?api=1&query=Bedrock%20Hotel%20Kuta%20bali&query_place_id=ChIJfRK7DR9E0i0RbaZ4-QR45YE,Hotel,True,True,True,False,8,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Besakih Beach Hotel,4.1,384,Jl. Danau Tamblingan No.45,Denpasar City,https://besakihbeachhotel.com/,62 361 288423,https://www.google.com/maps/search/?api=1&query=Besakih%20Beach%20Hotel&query_place_id=ChIJoYSoGctB0i0RBeGLH2ncIRI,Hotel,True,False,True,True,7,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
"Casa Dasa Boutique Hotel, Seminyak",4.1,420,Jalan Nakula No.10 Legian,Badung Regency,https://www.indonesiahotels.net/en/hotel/casa-dasa-legian.html,62 361 3352210,https://www.google.com/maps/search/?api=1&query=Casa%20Dasa%20Boutique%20Hotel%2C%20Seminyak&query_place_id=ChIJy27nJdpG0i0RKlou3F1Vq_I,Hotel,True,False,False,False,8,UDA DI CEK,9,Sedang,Sedang,1,1,0,1
Cove Tripuri House - Coliving & Hotel Bali,4.1,72,Jl. Kediri No.5,Denpasar,https://cove.id/properties/cove-tripuri-house?utm_source=gmb&utm_medium=website_button,,https://www.google.com/maps/search/?api=1&query=Cove%20Tripuri%20House%20-%20Coliving%20%26%20Hotel%20Bali&query_place_id=ChIJB2egFPRF0i0Ru0s0zISQOh0,Serviced accommodation,True,True,True,False,11,UDA DI CEK,14,Tinggi,Sedang,1,0,2,2
Cozy Stay Bali Managed by ARM Hospitality,4.1,1180,Jl. Gn. Soputan No.88,Denpasar City,https://cozystayhotelbali.com/,62 821-5758-7700,https://www.google.com/maps/search/?api=1&query=Cozy%20Stay%20Bali%20Managed%20by%20ARM%20Hospitality&query_place_id=ChIJtV7T2y1H0i0RV639CWYhVM4,Hotel,True,False,False,False,7,UDA DI CEK,8,Sedang,Sedang,1,1,0,1
Dancing Hana Villa Nusa Dua (1 Bedroom Villa with Sharing Pool Minimum Stay 2 Nights ),4.1,149,Jl. Pura Segara,Badung Regency,https://www.reddoorz.com/id-id/hotel/indonesia/bali/kuta-selatan/benoa/dancing-hana-villa-nusa-dua-1-bedroom-villa-with-sharing-pool?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,62 813-2227-795,https://www.google.com/maps/search/?api=1&query=Dancing%20Hana%20Villa%20Nusa%20Dua%20(1%20Bedroom%20Villa%20with%20Sharing%20Pool%20Minimum%20Stay%202%20Nights%20)&query_place_id=ChIJ0bhZUrZc0i0RmCVvdMO10gA,Hotel,False,False,False,False,8,UDA DI CEK,8,Sedang,Sedang,1,1,0,1
Diamond Hotel Kuta Bali (Formerly Grand Orchid Hotel Bali),4.1,763,Jl. Raya Kuta No.39,Badung Regency,https://diamond-hotels.com/diamondbali/#menu-home,62 361 761728,https://www.google.com/maps/search/?api=1&query=Diamond%20Hotel%20Kuta%20Bali%20(Formerly%20Grand%20Orchid%20Hotel%20Bali)&query_place_id=ChIJ__8vbMlG0i0Rw5Y1py8xW0I,Hotel,True,False,False,True,12,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
Djabu Hotel Seminyak,4.1,327,Jalan Beraban No.46 Seminyak,Badung Regency,https://djabuseminyak.com/,62 361 8495766,https://www.google.com/maps/search/?api=1&query=Djabu%20Hotel%20Seminyak&query_place_id=ChIJh1rg__8j0i0RcEKES5GWV08,Hotel,True,True,True,False,9,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Euphoria Hotel Legian Bali,4.1,1069,Jl. Patih Jelantik No.11-12,Badung Regency,http://www.euphoriabali.com/,62 361 8496789,https://www.google.com/maps/search/?api=1&query=Euphoria%20Hotel%20Legian%20Bali&query_place_id=ChIJ79qZ7MhG0i0RsPB3M0GY054,Hotel,True,True,True,False,9,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Everyday Hotel Kuta Central,4.1,1026,"Komplek Istana Kuta Galleria, Central Park Jl. Patih Jelantik No.12A Blok Ethnic No. 12",Badung Regency,https://everydayhotelkutacentral.com/,62 361 769036,https://www.google.com/maps/search/?api=1&query=Everyday%20Hotel%20Kuta%20Central&query_place_id=ChIJiyfq9MhG0i0RbgnrGkdJHIY,Hotel,True,True,True,False,12,UDA DI CEK,15,Tinggi,Sedang,1,1,0,1
Frangipani Guest House,4.1,10,"75QM+CMX, Jl. Mertanadi II",Badung Regency,https://elsie-recomends-you.eu/frangipani-guest-house-indonesia,,https://www.google.com/maps/search/?api=1&query=Frangipani%20Guest%20House&query_place_id=ChIJ5_OYeixH0i0Rl1YITriI22A,Hotel,False,False,True,False,7,UDA DI CEK,8,Sedang,Sedang,1,0,2,2
FuramaXclusive Ocean Beach Seminyak,4.1,1870,Jl. Arjuna No.88X,Badung Regency,https://www.furama.com/xclusive/oceanbeach/,62 361 737400,https://www.google.com/maps/search/?api=1&query=FuramaXclusive%20Ocean%20Beach%20Seminyak&query_place_id=ChIJtYG13eBG0i0RpDiF4r576yE,Hotel,False,False,True,False,12,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Green Roof Homestay,4.1,55,"No. Kuta, Jl. Kubu Anyar No.12",Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Green%20Roof%20Homestay&query_place_id=ChIJjWctLx5E0i0RNfGnTCxAKfc,Hotel,True,False,False,False,5,UDA DI CEK,6,Rendah,Rendah,0,0,3,4
GUEST HOUSE PURI KENCANA,4.1,30,Jl. Glogor Carik Gang Cafe Sartika No.8,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=GUEST%20HOUSE%20PURI%20KENCANA&query_place_id=ChIJ_b_1cLNG0i0ROm1P0dcJlVI,Hotel,True,False,True,False,2,UDA DI CEK,4,Rendah,Rendah,0,0,3,4
Home@36 condotel,4.1,496,Jl. Kartika Plaza,Badung Regency,,62 361 769689,https://www.google.com/maps/search/?api=1&query=Home%4036%20condotel&query_place_id=ChIJ_RobqKFG0i0RVSV7neoUgZA,Hotel,True,False,True,False,7,UDA DI CEK,9,Sedang,Sedang,0,1,1,3
Hotel Miki,4.1,37,"75VH+M3R, Jl. Dewi Sri",Badung Regency,,62 361 764187,https://www.google.com/maps/search/?api=1&query=Hotel%20Miki&query_place_id=ChIJ5X0-gc9G0i0RGfQ9yyFwwOg,Hotel,False,False,True,False,5,UDA DI CEK,6,Rendah,Rendah,0,1,1,3
Hotel ZIA Bali - Kuta,4.1,1795,"Jl. ​Ciung Wanara 17, Br. Tegal, Jl. Tegal Wangi",Badung Regency,https://ziakutahotel.com/?utm_source=googlemybusiness,62 361 758811,https://www.google.com/maps/search/?api=1&query=Hotel%20ZIA%20Bali%20-%20Kuta&query_place_id=ChIJZSA_NLtG0i0RKcUyR6nxxHg,Hotel,True,False,True,False,15,UDA DI CEK,17,Tinggi,Tinggi,1,1,0,1
Istimewa Villa,4.1,25,"JL. Raya Seminyak Gang Dewata, No. 77, Kerobokan, Kuta",Badung Regency,https://shan-recommends.com/villa-istimewa-indonesia,62 361 731934,https://www.google.com/maps/search/?api=1&query=Istimewa%20Villa&query_place_id=ChIJvSI09CBH0i0Rf7Mlv6sO2tE,Resort hotel,True,False,False,False,10,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Jesen's Inn 2,4.1,381,Jl. Kubu Anyar Gg. Kresek No.7,Badung Regency,,62 361 752647,https://www.google.com/maps/search/?api=1&query=Jesen's%20Inn%202&query_place_id=ChIJoUC8FKVG0i0R0Qrr0evNn8Q,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,0,1,1,3
Kamini Legian Hotel,4.1,458,Jln Legian Jl. Legian Gg. Troppozone,Badung Regency,https://www.taritiya.com/kamini-legian-hotel,62 813-5387-3598,https://www.google.com/maps/search/?api=1&query=Kamini%20Legian%20Hotel&query_place_id=ChIJNyjQ67lG0i0Rr-cqlSYGzSI,Hotel,True,True,True,True,9,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Kuta Suci Guest House,4.1,287,Jl. Pantai Kuta No.37C,Badung Regency,https://bookings.ecommerceloka.com/booking-page.php?id=kuta-suci-guesthouse,62 812-3822-8390,https://www.google.com/maps/search/?api=1&query=Kuta%20Suci%20Guest%20House&query_place_id=ChIJPV3BFbtG0i0RFyY9uxaqqFM,Hotel,True,True,True,False,6,UDA DI CEK,9,Sedang,Rendah,1,1,0,1
L'AMORE HOTEL,4.1,371,Jalan Gunung Atena No.19,Denpasar City,,,https://www.google.com/maps/search/?api=1&query=L'AMORE%20HOTEL&query_place_id=ChIJZ5l0NiVH0i0Rkg2vquBWAHg,Hotel,True,False,True,False,7,UDA DI CEK,9,Sedang,Sedang,0,0,3,4
La Belle Villa,4.1,85,Jl. Kunti II No.7,Badung Regency,http://www.labellevillabali.com/,62 859-3302-9755,https://www.google.com/maps/search/?api=1&query=La%20Belle%20Villa&query_place_id=ChIJQWke3yVH0i0RriV65pUYLuI,Hotel,True,False,True,False,12,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
Lavender Villa & Spa,4.1,605,Jl. Bypass Ngurah Rai No.07,Badung Regency,http://www.lavenderbali.com/,62 361 752961,https://www.google.com/maps/search/?api=1&query=Lavender%20Villa%20%26%20Spa&query_place_id=ChIJw7ZlqsxH0i0R_Hu6b5FV7V0,Villa,True,False,True,True,10,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Lega Legi Town House Seminyak by The Lavana,4.1,54,"Jalan Nakula Barat No. 888x Br. Legian Kaja, Desa",Badung Regency,,62 813-2227-795,https://www.google.com/maps/search/?api=1&query=Lega%20Legi%20Town%20House%20Seminyak%20by%20The%20Lavana&query_place_id=ChIJRz_8x4hH0i0R9M8eOWM-nwo,Hotel,True,True,False,False,9,UDA DI CEK,11,Sedang,Sedang,0,1,1,3
LOSMEN CEMPAKA,4.1,187,Jl. Poppies II Jl. Benesari,Badung Regency,http://www.cempakalosmen.com/,62 812-3941-148,https://www.google.com/maps/search/?api=1&query=LOSMEN%20CEMPAKA&query_place_id=ChIJodU5H7lG0i0R9ra7ORVdVk0,Homestay,True,False,False,False,10,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Mega Boutique,4.1,1866,"SImpang Siur, Jl. Bypass Ngurah Rai No.259",Badung Regency,https://www.megaboutiquehotel.com/,62 361 753111,https://www.google.com/maps/search/?api=1&query=Mega%20Boutique&query_place_id=ChIJWa9i8bJG0i0RW_BRN0l18zU,Hotel,True,False,False,False,10,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
New Garden View Resort,4.1,410,Jl. Padma Utara No.4,Badung Regency,http://www.newgardenviewresort.com/,62 361 751559,https://www.google.com/maps/search/?api=1&query=New%20Garden%20View%20Resort&query_place_id=ChIJX1mOGMNG0i0RJIJ8VY9Ruzw,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
NIMS Hotel Seminyak,4.1,56,Jl. Sunset Road No.17,Badung Regency,,62 878-5972-7111,https://www.google.com/maps/search/?api=1&query=NIMS%20Hotel%20Seminyak&query_place_id=ChIJaWBt7yZH0i0RtX1WX-NihWQ,Hotel,True,True,False,False,11,UDA DI CEK,13,Tinggi,Sedang,0,1,1,3
Ohana Hotel Kuta,4.1,1244,Jl. Kubu Anyar No.20,Badung Regency,https://facebook.com/OhanaHotelKutaBali,62 361 765884,https://www.google.com/maps/search/?api=1&query=Ohana%20Hotel%20Kuta&query_place_id=ChIJrdvp2KZG0i0R9MXpdBzPi0U,Hotel,True,True,True,False,14,UDA DI CEK,17,Tinggi,Tinggi,1,1,0,1
POP! Hotel Kuta Beach - Bali,4.1,3661,Jl. Kubu Bene,Badung Regency,https://www.discoverasr.com/en/pop-hotels/indonesia/pop-hotel-kuta-beach-bali?utm_source=whatsapp&utm_medium=waorganic&utm_campaign=-whatsapp-waorganic-alwayson-20220101-all-en-id-id-PKTB--&utm_content=--,62 361 8465656,https://www.google.com/maps/search/?api=1&query=POP!%20Hotel%20Kuta%20Beach%20-%20Bali&query_place_id=ChIJ705a28BG0i0R61ancjA23EY,Hotel,True,True,True,False,14,UDA DI CEK,17,Tinggi,Tinggi,1,1,0,1
Premium Villas Seminyak,4.1,68,"8569+WHC, Gg. Cantik",Badung Regency,https://premiumvillasseminyak.top/,,https://www.google.com/maps/search/?api=1&query=Premium%20Villas%20Seminyak&query_place_id=ChIJyTE66iNH0i0R_Nw-q02ildk,Hotel,True,False,True,False,7,UDA DI CEK,9,Sedang,Sedang,1,0,2,2
Puri Ganesh,4.1,172,"Jalan Dewi Sri I No. 14, Jl. Dewi Sri I No.14",Badung Regency,,62 881-0378-86224,https://www.google.com/maps/search/?api=1&query=Puri%20Ganesh&query_place_id=ChIJjfzC9s9G0i0RcqVA0001jnA,Extended stay hotel,True,True,True,False,7,UDA DI CEK,10,Sedang,Sedang,0,1,1,3
Savvoya Hotel,4.1,1704,Jl. Mertanadi No.14,Badung Regency,https://savvoyaseminyak.com/,62 361 4741760,https://www.google.com/maps/search/?api=1&query=Savvoya%20Hotel&query_place_id=ChIJzXSCOz1H0i0RTITlcZFlyCM,Hotel,True,True,True,False,6,UDA DI CEK,9,Sedang,Rendah,1,1,0,1
Segara Agung Boutique Hotel,4.1,227,"Semawang, Jl. Duyung No.43",Denpasar City,http://www.segaraagung.com/,62 361 288446,https://www.google.com/maps/search/?api=1&query=Segara%20Agung%20Boutique%20Hotel&query_place_id=ChIJncXq-8BB0i0Rc0nPa5V40kQ,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
Sense Hotel Seminyak,4.1,718,Jl. Kayu Jati No.16,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Sense%20Hotel%20Seminyak&query_place_id=ChIJobfjMhBH0i0RGWPdqhYwC7I,Hotel,False,False,True,False,8,UDA DI CEK,9,Sedang,Sedang,0,0,3,4
Sense Seminyak Hotel,4.1,2448,Jl. Sunset Road No.88S,Badung Regency,https://www.sensesunsetseminyak.com/,62 361 739888,https://www.google.com/maps/search/?api=1&query=Sense%20Seminyak%20Hotel&query_place_id=ChIJcxac-CNH0i0R8OS_7xZfAcs,Hotel,True,True,True,False,10,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Spazzio Bali Hotel,4.1,1194,Jl. Dewi Sri No.20,Badung Regency,http://www.spazziobali.com/,62 361 755780,https://www.google.com/maps/search/?api=1&query=Spazzio%20Bali%20Hotel&query_place_id=ChIJ40a3Ts9G0i0RNhRKPPcGAcw,Hotel,True,True,True,False,10,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Sun Boutique Hotel,4.1,1603,Jl. Sunset Road No.23,Badung Regency,https://sunboutiquehotel.com-bali.com/id/,62 858-6064-2950,https://www.google.com/maps/search/?api=1&query=Sun%20Boutique%20Hotel&query_place_id=ChIJp4C5D8xG0i0RzNqu3FCvZWw,Hotel,True,False,True,False,9,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Sun Island Hotel & Spa Legian,4.1,980,Jln Legian No.123,Badung Regency,https://sunislandbali.com/hotel-spa-legian/accommodation-and-services/,62 361 8469888,https://www.google.com/maps/search/?api=1&query=Sun%20Island%20Hotel%20%26%20Spa%20Legian&query_place_id=ChIJRcb-fMdG0i0RHBjPib1fZtc,Hotel,True,True,True,False,11,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
Taman Sari Cottages II,4.1,171,Jl. Kartika Plaza Gg. Pudak Sari No.1,Badung Regency,http://www.tamansaricottages2.com/,62 361 766153,https://www.google.com/maps/search/?api=1&query=Taman%20Sari%20Cottages%20II&query_place_id=ChIJy4Yjm6BG0i0RnAZE3MYRqaA,Hotel,True,True,True,False,12,UDA DI CEK,15,Tinggi,Sedang,1,1,0,1
Tan's Astana Villa's by The Lavana,4.1,18,"857G+M5R, Jl. Dewi Saraswati III No.39",Badung Regency,https://www.reddoorz.com/id-id/hotel/indonesia/bali/seminyak/seminyak/tan-s-astana-villa-s-by-the-lavana?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,62 813-2227-795,https://www.google.com/maps/search/?api=1&query=Tan's%20Astana%20Villa's%20by%20The%20Lavana&query_place_id=ChIJjRD0ieBH0i0RrZEtArRaMms,Hotel,False,False,False,False,8,UDA DI CEK,8,Sedang,Sedang,1,1,0,1
Tekuni Dua,4.1,113,Jl. Pandawa 1 No.8,Badung Regency,http://www.weekloco.com/,,https://www.google.com/maps/search/?api=1&query=Tekuni%20Dua&query_place_id=ChIJM7DHn-FH0i0Rg9rU1GI35H4,Hotel,True,False,False,False,8,UDA DI CEK,9,Sedang,Sedang,1,0,2,2
The Celuk Home Stay Jimbaran,4.1,59,Jl. Mrajapati No.3,Badung Regency,,62 853-3824-4945,https://www.google.com/maps/search/?api=1&query=The%20Celuk%20Home%20Stay%20Jimbaran&query_place_id=ChIJ7XDe0mNE0i0RB3DwPNRXt-Y,Homestay,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,0,1,1,3
THE JERO 18,4.1,93,Jl. Raya Kuta No.112,Badung Regency,,62 812-3846-1818,https://www.google.com/maps/search/?api=1&query=THE%20JERO%2018&query_place_id=ChIJ6TmZQWFH0i0RGyyyY_C6b2g,Guest house,True,False,True,False,12,UDA DI CEK,14,Tinggi,Sedang,0,1,1,3
The Studio seminyak,4.1,234,Jl. Kunti II No.11,Denpasar City,http://www.thestudiobali.com/#welcome,62 361 738099,https://www.google.com/maps/search/?api=1&query=The%20Studio%20seminyak&query_place_id=ChIJ6YD28SVH0i0RpwvrVAmwVaY,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
ZEN Rooms Kuta Square Mall,4.1,11,Jl. Tegal Wangi No.17,Badung Regency,https://zenrooms.com/hotel/9/zen-rooms-kuta-square-mall-bali-3932?utm_source=local&utm_medium=organic&utm_campaign=gmb,62 855-7467-1004,https://www.google.com/maps/search/?api=1&query=ZEN%20Rooms%20Kuta%20Square%20Mall&query_place_id=ChIJyeu7NrtG0i0RccSXD0z_LOI,Hotel,True,False,True,False,3,UDA DI CEK,5,Rendah,Rendah,1,1,0,1
Airy Kuta Kartika Plaza Gang Puspa Ayu 12 Bali,4.2,10,Jl. Kartika Plaza Gg. Puspa Ayu No.12,Badung Regency,,62 804 111 2479,https://www.google.com/maps/search/?api=1&query=Airy%20Kuta%20Kartika%20Plaza%20Gang%20Puspa%20Ayu%2012%20Bali&query_place_id=ChIJm8TwaqFG0i0RmAo25CgoFPM,Hotel,True,False,True,False,3,UDA DI CEK,5,Rendah,Rendah,0,1,1,3
Airy Legian Pandawa Satu 1 Kuta Bali,4.2,31,75XF+RCF,Badung Regency,,62 804 111 2479,https://www.google.com/maps/search/?api=1&query=Airy%20Legian%20Pandawa%20Satu%201%20Kuta%20Bali&query_place_id=ChIJU3eG9TlH0i0RdsBejKl2hQ0,Hotel,True,False,True,False,3,UDA DI CEK,5,Rendah,Rendah,0,1,1,3
Alron Hotel Kuta,4.2,1572,Jl. Blambangan No.10,Badung Regency,https://www.alronhotelkuta.com/,62 361 768051,https://www.google.com/maps/search/?api=1&query=Alron%20Hotel%20Kuta&query_place_id=ChIJNSoy6q9G0i0R3FFFjKoVV0Q,Hotel,True,True,True,False,6,UDA DI CEK,9,Sedang,Rendah,1,1,0,1
Amanlane Suite Seminyak,4.2,105,Jl. Amanlane,Badung Regency,https://amanlanesuiteseminyak.com/,62 821-4600-8787,https://www.google.com/maps/search/?api=1&query=Amanlane%20Suite%20Seminyak%20Managed%20by%20ARM%20Hospitality&query_place_id=ChIJ__8LOShH0i0RSyDoM6cpwzo,Hotel,True,True,True,False,2,UDA DI CEK,5,Rendah,Rendah,1,1,0,1
Bali Breezz Hotel,4.2,748,Jl. Pantai Sari No.23,Badung Regency,http://www.breezzhotel.com/,62 361 708524,https://www.google.com/maps/search/?api=1&query=Bali%20Breezz%20Hotel&query_place_id=ChIJTd5PpGZE0i0R51Ml_PXO47Q,Hotel,True,False,True,False,7,UDA DI CEK,9,Sedang,Sedang,1,1,0,1
Casa Bidadari,4.2,83,"Jalan Bidadari No.15, Kerobokan, Kuta Utara, Jl. Raya Kerobokan Jl. Bidadari No.15",Badung Regency,http://www.casabidadari.com/,62 361 731597,https://www.google.com/maps/search/?api=1&query=Casa%20Bidadari&query_place_id=ChIJm6BdxzxH0i0ReNRRpdkzbHk,Hotel,True,False,True,False,6,UDA DI CEK,8,Sedang,Rendah,1,1,0,1
Cove De Tinaya - Hotel Denpasar,4.2,68,Jl. Pd. Sungai Gangga Residence No.1,pemecutan,https://cove.id/properties/cove-de-tinaya?utm_source=gmb&utm_medium=website_button,,https://www.google.com/maps/search/?api=1&query=Cove%20De%20Tinaya%20-%20Hotel%20Denpasar&query_place_id=ChIJzVHN6PpH0i0RF8ElRiwoTUw,Hotel,True,True,True,False,11,UDA DI CEK,14,Tinggi,Sedang,1,0,2,2
Cross Vibe Paasha Atelier Bali Kuta,4.2,3044,Jl. Raya Kuta No.88,Badung Regency,https://www.crossvibepaashaatelierbalikuta.com/,62 361 2016880,https://www.google.com/maps/search/?api=1&query=Cross%20Vibe%20Paasha%20Atelier%20Bali%20Kuta&query_place_id=ChIJEU9qhXRH0i0RQ-Jv-ytlvAI,Hotel,True,True,True,False,11,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
Cyloam Residence,4.2,125,Jl. Merdeka Raya IX,Badung Regency,,,https://www.google.com/maps/search/?api=1&query=Cyloam%20Residence&query_place_id=ChIJDzV89rVG0i0RcgY54g7q1F0,Hotel,True,True,True,False,3,UDA DI CEK,6,Rendah,Rendah,0,0,3,4
Dewa Bharata Bungalows Legian,4.2,150,Jln Legian No.194,Badung Regency,https://www.dewabharatalegian.com/,62 361 751764,https://www.google.com/maps/search/?api=1&query=Dewa%20Bharata%20Bungalows%20Legian&query_place_id=ChIJZ0Aov8ZG0i0R3JzPFH7woac,Hotel,True,False,True,False,6,UDA DI CEK,8,Sedang,Rendah,1,1,0,1
Dewi Sri Hotel,4.2,787,"Jalan Legian Kelod, Gang Troppozone",Badung Regency,https://www.dewisrihotel.com/,62 361 752555,https://www.google.com/maps/search/?api=1&query=Dewi%20Sri%20Hotel&query_place_id=ChIJ52wov8ZG0i0RprTuv5Pvegg,Hotel,True,False,True,False,9,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Duo Legian Hotel Bali,4.2,922,Jl. Batu Pageh Gg. Melani,Badung Regency,https://www.duolegianhotelbali.com/,62 878-9090-9541,https://www.google.com/maps/search/?api=1&query=Duo%20Legian%20Hotel%20Bali&query_place_id=ChIJO0Rn51NH0i0R41Y6IGyqfsQ,Hotel,True,True,True,False,6,UDA DI CEK,9,Sedang,Rendah,1,1,0,1
Eden Hotel Kuta Bali,4.2,3899,Jl. Kartika Plaza No.42,Badung Regency,https://www.myedenhotels.com/,62 361 4726402,https://www.google.com/maps/search/?api=1&query=Eden%20Hotel%20Kuta%20Bali&query_place_id=ChIJ3TSZXaBG0i0RNckODKX7Z8A,Hotel,True,True,True,False,12,UDA DI CEK,15,Tinggi,Sedang,1,1,0,1
FAMILYTEL BALI,4.2,156,Jl. Bypass Ngurah Rai No.7,Badung Regency,https://www.facebook.com/Familytel-Bali-106894358008621,62 899-0319-365,https://www.google.com/maps/search/?api=1&query=FAMILYTEL%20BALI&query_place_id=ChIJBw7WndJF0i0RlIRVBWu30Gc,Hotel,False,False,True,False,8,UDA DI CEK,9,Sedang,Sedang,1,1,0,1
Fashion Hotel Legian,4.2,1938,Jln Legian No.121,Badung Regency,https://www.fashionbalilegian.com/,,https://www.google.com/maps/search/?api=1&query=Fashion%20Hotel%20Legian&query_place_id=ChIJB5TNesdG0i0RyChcWmpxzXI,Hotel,True,True,True,False,8,UDA DI CEK,11,Sedang,Sedang,1,0,2,2
Fat Yogi Cottages,4.2,84,Jl. Poppies I No.23,Badung Regency,http://www.fatyogicottages.com/,62 361 751665,https://www.google.com/maps/search/?api=1&query=Fat%20Yogi%20Cottages&query_place_id=ChIJpwH3prtG0i0R-0DzMfFB4xI,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
GM Bali Guest House,4.2,252,"75MP+HPR, Jl. LBC Sunset Road, Lingkungan Abianbase Kuta, Jl. LBC Sunset",Badung Regency,,62 812-3982-898,https://www.google.com/maps/search/?api=1&query=GM%20Bali%20Guest%20House&query_place_id=ChIJKzH15LRG0i0RP6mCIVd5d1s,Hotel,True,False,False,False,8,UDA DI CEK,9,Sedang,Sedang,0,1,1,3
Golden Tulip Jineng Resort,4.2,1652,Jl. Sunset Road No.98,Badung Regency,http://www.goldentulipjinengresortbali.com/,62 361 4727488,https://www.google.com/maps/search/?api=1&query=Golden%20Tulip%20Jineng%20Resort&query_place_id=ChIJcThU8bNG0i0RZ7lT2DFZLQU,Resort hotel,True,False,True,False,10,UDA DI CEK,12,Sedang,Sedang,1,1,0,1
Gora Beach Inn,4.2,244,"75MF+472, Jln Legian Jl. Poppies II",Badung Regency,http://gorabeachinn.zoombookdirect.com/,62 361 752578,https://www.google.com/maps/search/?api=1&query=Gora%20Beach%20Inn&query_place_id=ChIJPYb7ErlG0i0RsiHgLwCkxPk,Guest house,False,False,True,False,12,UDA DI CEK,13,Tinggi,Sedang,1,1,0,1
Grand Ixora Hotel,4.2,2642,Jl. Kartika Plaza No.92,Badung Regency,https://www.grandixora.com/,62 361 759099,https://www.google.com/maps/search/?api=1&query=Grand%20Ixora%20Hotel&query_place_id=ChIJh3s9Z6BG0i0RSqBaTpYHYcs,Hotel,True,False,True,False,8,UDA DI CEK,10,Sedang,Sedang,1,1,0,1
Hadi Poetra Hotel,4.2,976,Jl. Raya Kuta No.323-378,Badung Regency,https://hadipoetrahotel.com/,62 361 755879,https://www.google.com/maps/search/?api=1&query=Hadi%20Poetra%20Hotel&query_place_id=ChIJ80CgMbZG0i0RaKg8HcLkPYY,Hotel,True,False,True,False,9,UDA DI CEK,11,Sedang,Sedang,1,1,0,1
Hilton Garden Inn Bali Ngurah Rai Airport,4.2,4370,Jl. Airport Ngurah Rai No.7,Badung Regency,https://www.hilton.com/en/hotels/dpsjagi-hilton-garden-inn-bali-ngurah-rai-airport/?SEO_id=GMB-APAC-GI-DPSJAGI,62 361 8976100,https://www.google.com/maps/search/?api=1&query=Hilton%20Garden%20Inn%20Bali%20Ngurah%20Rai%20Airport&query_place_id=ChIJfSVOAhpE0i0RFI1AZ7FOUCw,Hotel,True,False,True,False,12,UDA DI CEK,14,Tinggi,Sedang,1,1,0,1
